32338809	betacoronavirus;communicable disease control;coronavirus infections;covid-19;delivery of health care;female;humans;male;pandemics;patient safety;patient selection;pneumonia, viral;risk assessment;sars-cov-2;telemedicine;time factors
32339218	china;covid-19;health personnel;hospitals;humans;retrospective studies;risk factors;sars-cov-2;sleep
32343408	adolescent;adult;betacoronavirus;case-control studies;child, preschool;cohort studies;coronavirus infections;covid-19;feces;female;humans;male;pandemics;pneumonia, viral;sars-cov-2;self report;virus diseases
32343658	antiviral agents;betacoronavirus;clinical trials as topic;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32343996	betacoronavirus;china;coronavirus;coronavirus infections;covid-19;humans;male;pandemics;pneumonia, viral;sars-cov-2
32352535	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;risk assessment;sars-cov-2
32353545	adult;betacoronavirus;coronavirus infections;covid-19;feces;female;humans;pandemics;pneumonia, viral;sars-cov-2
32354565	covid-19;covid-19 testing;global health;humans;mortality;pandemics;physicians;sars-cov-2;spain
32354772	betacoronavirus;coronavirus infections;covid-19;covid-19 drug treatment;humans;male;middle aged;pandemics;pneumonia, viral;sars-cov-2;treatment outcome
32357378	coronavirus infections;covid-19;female;humans;infection control;male;pandemics;patient safety;patient selection;pneumonia, viral;risk assessment;triage;united states
32358675	adult;child;coronavirus infections;covid-19;hospitals;humans;pandemics;pneumonia, viral
32358765	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32360210	adult;aged;aged, 80 and over;betacoronavirus;coronavirus infections;covid-19;female;humans;male;middle aged;pandemics;pneumonia, viral;sars-cov-2
32360231	antiviral agents;betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2;spike glycoprotein, coronavirus
32361284	coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;quarantine
32363809	adult;betacoronavirus;clinical laboratory techniques;cohort studies;coronavirus infections;covid-19;covid-19 testing;female;fever;humans;male;middle aged;models, theoretical;pandemics;pneumonia, viral;roc curve;sars-cov-2
32367484	betacoronavirus;coronavirus infections;covid-19;disease outbreaks;health behavior;humans;pandemics;pneumonia, viral;sars-cov-2
32376057	coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;respiration, artificial
32376401	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32379015	covid-19;humans;pandemics;quarantine
32381073	adult;betacoronavirus;clinical laboratory techniques;coronavirus;coronavirus infections;covid-19;covid-19 testing;feces;fever;humans;infant;lung;male;nasopharynx;pandemics;pneumonia, viral;polymerase chain reaction;sars-cov-2;tomography, x-ray computed
32381441	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;registries;sars-cov-2;united states
32382746	adult;aged;aged, 80 and over;betacoronavirus;clinical laboratory techniques;coronavirus infections;cough;covid-19;covid-19 testing;female;fever;humans;japan;lung;male;middle aged;pandemics;pneumonia, viral;polymerase chain reaction;sars-cov-2;tomography, x-ray computed
32385648	adult;aged;betacoronavirus;cohort studies;coronavirus infections;covid-19;disease progression;female;humans;male;middle aged;pandemics;pneumonia, viral;prognosis;retrospective studies;roc curve;sars-cov-2;tomography, x-ray computed
32386843	aged, 80 and over;betacoronavirus;coronavirus infections;covid-19;humans;italy;pandemics;pneumonia, viral;quarantine;sars-cov-2;social isolation;spain
32387409	adolescent;adult;aged;aged, 80 and over;antiviral agents;betacoronavirus;coronavirus infections;covid-19;covid-19 drug treatment;female;follow-up studies;france;humans;hydroxychloroquine;male;middle aged;pandemics;pneumonia, viral;polymerase chain reaction;retrospective studies;sars-cov-2;time factors;treatment outcome;viral load;young adult
32387494	covid-19;health personnel;humans;italy;pandemics;sars-cov-2
32389999	adaptation, psychological;adult;anxiety;china;coronavirus infections;covid-19;depression;health personnel;humans;mental health;middle aged;pandemics;pneumonia, viral;sleep;stress, psychological
32396251	betacoronavirus;comorbidity;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;prognosis;sars-cov-2
32404126	adolescent;anxiety;betacoronavirus;coronavirus infections;covid-19;female;humans;male;pandemics;pneumonia, viral;sars-cov-2;telemedicine
32405517	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32406952	adult;age factors;aged;china;comorbidity;covid-19;female;hospitalization;humans;male;middle aged;retrospective studies;risk factors
32407564	covid-19;female;humans;middle aged;young adult
32417594	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32418675	betacoronavirus;coronavirus infections;covid-19;humans;infection control;pandemics;pneumonia, viral;practice guidelines as topic;sars-cov-2;united kingdom
32420955	adolescent;betacoronavirus;child;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;female;humans;italy;male;pandemics;pneumonia, viral;sars-cov-2
32421878	covid-19;female;humans;male;masks;pandemics;sars-cov-2
32425288	aged;comorbidity;covid-19;cross-sectional studies;female;hospitalization;humans;hypertension;intensive care units;male;middle aged;pandemics;respiration, artificial;reverse transcriptase polymerase chain reaction;sars-cov-2
32429681	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;public health;sars-cov-2
32436576	covid-19;health personnel;humans;pandemics;sars-cov-2
32437831	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32442894	coronavirus infections;covid-19;humans;pandemics;pneumonia, viral
32446801	coronavirus infections;covid-19;diabetes mellitus;humans;pandemics;pneumonia, viral;severe acute respiratory syndrome-related coronavirus
32449224	adult;age factors;aged;antiviral agents;biomarkers;china;comorbidity;coronavirus infections;covid-19;female;humans;male;middle aged;pandemics;pneumonia, viral;prognosis;retrospective studies;risk factors;treatment outcome
32450108	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32451343	covid-19;humans;physicians;sars-cov-2
32454066	angiotensin-converting enzyme 2;covid-19;gene expression regulation;humans;risk;sars-cov-2
32458459	age factors;aged;biomarkers;covid-19;cross-sectional studies;female;hospital mortality;humans;male;middle aged;neutrophils;prognosis;retrospective studies;roc curve;sex factors
32463093	antibodies, viral;betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2;travel
32463534	aged;betacoronavirus;comorbidity;coronavirus infections;covid-19;female;hospitals, university;humans;italy;male;pandemics;pneumonia, viral;sars-cov-2;telemedicine;tertiary care centers
32474574	covid-19;disease outbreaks;humans;sars-cov-2;united states
32476155	betacoronavirus;coronavirus infections;covid-19;female;humans;infection control;infectious disease transmission, patient-to-professional;pandemics;pneumonia, viral;sars-cov-2
32476260	covid-19;humans;sars-cov-2
32476305	adolescent;adult;aged;aged, 80 and over;betacoronavirus;child;child, preschool;coronavirus infections;covid-19;female;humans;infant;infant, newborn;male;middle aged;pandemics;pneumonia, viral;sars-cov-2;time factors;young adult
32480420	antiviral agents;betacoronavirus;coronavirus infections;covid-19;health services accessibility;humans;pandemics;pneumonia, viral;sars-cov-2
32484943	betacoronavirus;coronavirus infections;covid-19;humans;infectious disease transmission, patient-to-professional;pandemics;personal protective equipment;pneumonia, viral;sars-cov-2;united kingdom
32493494	adolescent;adult;aged;antiviral agents;betacoronavirus;coronavirus infections;covid-19;female;humans;hydroxychloroquine;infectious disease transmission, patient-to-professional;male;middle aged;pandemics;pneumonia, viral;risk assessment;risk factors;sars-cov-2;spain;time factors;treatment outcome;young adult
32495372	adult;betacoronavirus;coronavirus infections;covid-19;female;humans;inflammation;male;middle aged;pandemics;pneumonia, viral;sars-cov-2
32495819	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32495830	betacoronavirus;coronavirus infections;covid-19;humans;infectious disease transmission, patient-to-professional;inpatients;pandemics;pneumonia, viral;sars-cov-2;telemedicine
32500431	aged;coronavirus infections;covid-19;female;humans;italy;male;middle aged;neoplasms;pandemics;pneumonia, viral;tertiary care centers;time factors
32500589	adolescent;betacoronavirus;biomarkers;coronavirus infections;covid-19;humans;male;middle aged;pandemics;pneumonia, viral;sars-cov-2
32502119	betacoronavirus;coronavirus infections;covid-19;hospitals;humans;pandemics;pneumonia, viral;sars-cov-2;surveys and questionnaires
32502597	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;physicians;pneumonia, viral;sars-cov-2
32503857	adult;aged;aged, 80 and over;betacoronavirus;coronavirus infections;covid-19;female;hospitalization;humans;hydroxychloroquine;intensive care units;male;middle aged;pandemics;pneumonia, viral;sars-cov-2;spain
32511752	betacoronavirus;brazil;coronavirus infections;covid-19;humans;pandemics;personal protective equipment;pneumonia, viral;sars-cov-2;time factors
32511859	betacoronavirus;communicable disease control;coronavirus infections;covid-19;delivery of health care;humans;mental health;mental health services;pandemics;pneumonia, viral;sars-cov-2;social isolation
32512187	coronavirus infections;covid-19;humans;pandemics;pneumonia, viral
32516844	china;covid-19;hospitals;humans;sars-cov-2
32517888	betacoronavirus;coronavirus infections;covid-19;female;humans;middle aged;pandemics;pneumonia, viral;sars-cov-2;tomography, x-ray computed
32524792	adolescent;asymptomatic infections;betacoronavirus;child;china;coronavirus infections;covid-19;disease progression;female;humans;lung;male;pandemics;pneumonia, viral;retrospective studies;sars-cov-2;tomography, x-ray computed
32527466	betacoronavirus;coronavirus infections;covid-19;humans;inflammation;pandemics;pneumonia, viral;sars-cov-2;severe acute respiratory syndrome-related coronavirus
32527570	aged;antiviral agents;betacoronavirus;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;humans;male;nasopharynx;pandemics;pneumonia, viral;respiration, artificial;risk factors;sars-cov-2;tomography, x-ray computed;treatment outcome
32530130	betacoronavirus;comorbidity;coronavirus infections;covid-19;humans;male;middle aged;pandemics;pneumonia, viral;sars-cov-2
32530889	adult;betacoronavirus;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;female;health personnel;humans;pandemics;pneumonia, viral;prevalence;sars-cov-2;young adult
32532625	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2;smartphone;telemedicine
32533432	betacoronavirus;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32534631	betacoronavirus;china;coronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32539647	betacoronavirus;coronavirus infections;covid-19;female;humans;male;middle aged;pandemics;pneumonia, viral;sars-cov-2;treatment outcome
32553562	betacoronavirus;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;humans;pandemics;pneumonia, viral;prognosis;sars-cov-2;virus diseases
32558002	covid-19;humans
32561113	covid-19;covid-19 serotherapy;humans;immunization, passive;sars-cov-2
32562278	betacoronavirus;coronavirus infections;covid-19;covid-19 drug treatment;humans;hydroxychloroquine;lung;pandemics;pneumonia, viral;sars-cov-2
32563690	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32565264	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32569772	aged;aged, 80 and over;betacoronavirus;coronavirus infections;covid-19;female;humans;male;middle aged;pandemics;pneumonia, viral;prognosis;retrospective studies;sars-cov-2
32578210	betacoronavirus;coronavirus infections;covid-19;humans;infection control;pandemics;pneumonia, viral;sars-cov-2;telemedicine
32580924	coronavirus infections;covid-19;disease outbreaks;global health;humans;pandemics;pneumonia, viral
32583171	adult;aged;biomarkers;covid-19;covid-19 drug treatment;female;humans;male;middle aged;polymerase chain reaction;rna, viral;sars-cov-2;tomography, x-ray computed;treatment outcome
32583347	betacoronavirus;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;humans;pandemics;pneumonia, viral;risk factors;sars-cov-2
32583423	betacoronavirus;communicable disease control;coronavirus infections;covid-19;humans;pandemics;personal protective equipment;pneumonia, viral;sars-cov-2;socioeconomic factors
32589348	betacoronavirus;coronavirus infections;covid-19;humans;middle aged;pandemics;pneumonia, viral;sars-cov-2;tomography, x-ray computed
32590006	betacoronavirus;coronavirus infections;covid-19;disease transmission, infectious;humans;pandemics;personal protective equipment;pneumonia, viral;practice guidelines as topic;sars-cov-2
32590073	betacoronavirus;coronavirus;coronavirus infections;covid-19;health personnel;humans;infectious disease transmission, patient-to-professional;neoplasms;pandemics;patient selection;personal protective equipment;pneumonia, viral;sars-cov-2
32590691	coronavirus;covid-19;humans;sars-cov-2
32591496	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;peptidyl-dipeptidase a;pneumonia, viral;sars-cov-2;severe acute respiratory syndrome-related coronavirus
32599069	adolescent;adult;anti-bacterial agents;betacoronavirus;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;female;humans;intensive care units;lung;male;middle aged;pandemics;pneumonia, viral;respiration, artificial;sars-cov-2;severity of illness index;tomography, x-ray computed;young adult
32599201	adolescent;aged;betacoronavirus;child;child, preschool;coronavirus infections;covid-19;female;humans;infant;male;middle aged;pandemics;pneumonia, viral;referral and consultation;sars-cov-2;telemedicine
32602111	adult;covid-19;disease transmission, infectious;humans;male;sars-cov-2
32605729	betacoronavirus;coronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32609380	australia;betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32610808	covid-19;health policy;humans;sars-cov-2;united kingdom
32613682	betacoronavirus;brain;coronavirus infections;covid-19;humans;male;middle aged;pandemics;pneumonia, viral;prognosis;respiration, artificial;sars-cov-2
32613934	betacoronavirus;coronavirus infections;covid-19;humans;infant, newborn;pandemics;pneumonia, viral;sars-cov-2
32618967	adult;betacoronavirus;child;coronavirus infections;covid-19;health services accessibility;humans;infection control;infectious disease transmission, patient-to-professional;pandemics;pneumonia, viral;practice guidelines as topic;sars-cov-2
32619319	covid-19;curriculum;education, distance;education, medical, undergraduate;humans;sars-cov-2
32621859	covid-19;female;humans;infant, newborn;pregnancy;pregnancy complications, infectious;sars-cov-2
32624392	coronavirus infections;covid-19;humans;pandemics;pneumonia, viral
32624433	betacoronavirus;coronavirus infections;covid-19;global health;humans;italy;pandemics;pneumonia, viral;sars-cov-2
32631682	betacoronavirus;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;cross-sectional studies;delivery of health care;health personnel;hospitals;humans;intensive care units;pandemics;personal protective equipment;pneumonia, viral;sars-cov-2;surveys and questionnaires
32634003	adaptation, psychological;betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;quality of life;sars-cov-2;social support;stress, psychological
32634111	adaptation, psychological;adolescent;betacoronavirus;communicable disease control;coronavirus infections;covid-19;education, distance;humans;mental health;pandemics;pneumonia, viral;sars-cov-2;social isolation
32639559	betacoronavirus;coronavirus infections;covid-19;global health;humans;pandemics;pneumonia, viral;sars-cov-2;travel
32644258	betacoronavirus;coronavirus infections;covid-19;health behavior;humans;pandemics;pneumonia, viral;sars-cov-2
32646505	adult;aged;aged, 80 and over;betacoronavirus;cohort studies;coronavirus infections;covid-19;female;humans;male;middle aged;neoplasms;pandemics;pneumonia, viral;polymerase chain reaction;prevalence;sars-cov-2
32653855	adolescent;adult;covid-19;female;humans;mental health services;middle aged;pregnancy;stress, psychological;young adult
32657272	china;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral
32658716	animals;antiviral agents;betacoronavirus;coronavirus infections;covid-19;covid-19 drug treatment;france;humans;italy;pandemics;pneumonia, viral;sars-cov-2;spain
32659213	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;prognosis;retrospective studies;risk factors;sars-cov-2
32661235	antiviral agents;betacoronavirus;coronavirus infections;covid-19;gene expression regulation;host-pathogen interactions;humans;pandemics;pneumonia, viral;sars-cov-2;severity of illness index
32666316	betacoronavirus;coronavirus infections;covid-19;cross-sectional studies;female;humans;italy;male;middle aged;pandemics;pneumonia, viral;prospective studies;reproducibility of results;sars-cov-2;tomography, x-ray computed
32672061	angiotensin-converting enzyme 2;animals;antiviral agents;coronavirus infections;covid-19;humans;pandemics;peptidyl-dipeptidase a;pneumonia, viral;spike glycoprotein, coronavirus;virus internalization
32673494	betacoronavirus;coronavirus infections;covid-19;female;humans;middle aged;pandemics;pneumonia, viral;risk factors;sars-cov-2;treatment outcome
32673509	angiotensin-converting enzyme 2;animals;betacoronavirus;coronavirus infections;covid-19;male;mice;pandemics;peptidyl-dipeptidase a;pneumonia, viral;rna, messenger;sars-cov-2
32675000	adult;antibodies, viral;betacoronavirus;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;cross-sectional studies;female;humans;male;middle aged;pandemics;pneumonia, viral;sars-cov-2;time factors
32677385	adult;betacoronavirus;coronavirus infections;covid-19;female;humans;male;middle aged;pandemics;pneumonia, viral;prognosis;retrospective studies;sars-cov-2;tomography, x-ray computed
32680626	adaptation, psychological;adult;betacoronavirus;child;coronavirus infections;covid-19;cross-sectional studies;female;humans;male;middle aged;pandemics;pneumonia, viral;sars-cov-2;stress, psychological;surveys and questionnaires
32681166	aged;aged, 80 and over;betacoronavirus;coronavirus infections;covid-19;female;humans;lung;male;middle aged;pandemics;pneumonia, viral;sars-cov-2
32682490	betacoronavirus;biomedical research;coronavirus infections;covid-19;health policy;humans;international cooperation;pandemics;pneumonia, viral;sars-cov-2
32684300	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32686375	aged;betacoronavirus;coronavirus infections;covid-19;disease transmission, infectious;humans;male;pandemics;pneumonia, viral;respiration, artificial;sars-cov-2
32688022	adolescent;adult;aged;anxiety;betacoronavirus;coronavirus;coronavirus infections;covid-19;depression;fear;female;humans;male;mental health;middle aged;pandemics;pneumonia, viral;sars-cov-2;surveys and questionnaires;young adult
32692733	betacoronavirus;coronavirus infections;covid-19;humans;male;middle aged;pandemics;pneumonia, viral;sars-cov-2
32693101	covid-19;health services accessibility;humans;intensive care units;mortality;patient selection;prognosis;triage
32694498	aged;betacoronavirus;coronavirus infections;covid-19;humans;intensive care units;male;pandemics;pneumonia, viral;sars-cov-2
32701938	adolescent;adult;aged;aged, 80 and over;child;coronavirus infections;covid-19;ethnicity;female;humans;male;middle aged;pandemics;pneumonia, viral;prevalence;young adult
32708803	betacoronavirus;coronavirus infections;covid-19;deep learning;humans;machine learning;pandemics;pneumonia, viral;roc curve;sars-cov-2;tomography, x-ray computed
32710774	coronavirus infections;covid-19;humans;pandemics;pneumonia, viral
32717208	betacoronavirus;communicable disease control;coronavirus infections;covid-19;epidemics;humans;international cooperation;pandemics;pneumonia, viral;sars-cov-2
32721925	betacoronavirus;coronavirus infections;covid-19;health personnel;hospitals;humans;pandemics;pneumonia, viral;referral and consultation;sars-cov-2;telemedicine
32729279	betacoronavirus;china;coronavirus infections;covid-19;humans;infection control;pandemics;pneumonia, viral;sars-cov-2
32730222	adult;betacoronavirus;coronavirus infections;covid-19;female;health personnel;humans;male;pandemics;pneumonia, viral;prospective studies;sars-cov-2;telemedicine;united kingdom
32745596	aged;anti-bacterial agents;covid-19;female;hospitalization;hospitals;humans;incidence;male;middle aged;retrospective studies;sars-cov-2;spain;virus diseases
32753072	covid-19;health personnel;humans;pandemics;sars-cov-2
32759252	adult;betacoronavirus;child;coronavirus infections;covid-19;global health;hospitalization;humans;pandemics;pneumonia, viral;polymerase chain reaction;sars-cov-2;viral load
32761914	adult;aged;covid-19;female;humans;male;middle aged;young adult
32762083	adult;aged, 80 and over;brain;covid-19;female;humans;male;middle aged;sars-cov-2
32776354	betacoronavirus;coronavirus infections;covid-19;covid-19 drug treatment;diabetes mellitus;disease progression;humans;inflammation;obesity;pandemics;pneumonia, viral;risk factors;sars-cov-2
32776524	covid-19;depression;health personnel;humans;pandemics;sars-cov-2
32776538	adolescent;adult;aged;aged, 80 and over;covid-19;female;humans;male;middle aged;young adult
32784414	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;practice guidelines as topic;sars-cov-2
32787601	betacoronavirus;coronavirus infections;covid-19;delivery of health care;health policy;health services accessibility;humans;pandemics;pneumonia, viral;quarantine;sars-cov-2;telemedicine
32791524	child;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral
32794209	adolescent;adult;aged;covid-19;cross-sectional studies;female;humans;male;middle aged;prevalence;prognosis;prospective studies;sars-cov-2;severity of illness index;viral load;young adult
32799739	adolescent;australia;child;child, preschool;coronavirus infections;covid-19;female;humans;infant;infant, newborn;male;pandemics;pneumonia, viral;telemedicine
32813879	adult;age factors;aged;betacoronavirus;coronavirus infections;covid-19;cross-sectional studies;disease progression;female;humans;male;middle aged;pandemics;pneumonia, viral;retrospective studies;risk;sars-cov-2;severity of illness index;turkey;vaccination
32817714	adolescent;adult;betacoronavirus;coronavirus infections;covid-19;cross-sectional studies;disease transmission, infectious;female;health behavior;humans;infection control;male;masks;middle aged;pandemics;pneumonia, viral;sars-cov-2;self report;young adult
32820721	adolescent;adult;age factors;aged;asymptomatic infections;betacoronavirus;coronavirus infections;covid-19;female;health personnel;humans;incidence;infectious disease transmission, patient-to-professional;intensive care units;male;middle aged;pandemics;pneumonia, viral;risk;sars-cov-2;surveys and questionnaires;united kingdom;young adult
32823922	humans;spain
32833711	betacoronavirus;coronavirus infections;covid-19;humans;infection control;pandemics;pneumonia, viral;sars-cov-2
32839250	animals;betacoronavirus;chlorocebus aethiops;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;humans;pandemics;pneumonia, viral;sars-cov-2;vero cells
32839921	covid-19;humans;sars-cov-2
32840829	communicable disease control;covid-19;humans;pandemics;sars-cov-2
32847744	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32868442	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;reproducibility of results;reverse transcriptase polymerase chain reaction;sars-cov-2;smartphone
